country_iso,province_id,province_wos,province_wos_biol,province_wos_cons,country_wos,country_wos_biol,country_wos_cons,country_region,country_continent
MYT,7,32,17,0,369,206,13,Eastern Africa,Africa
MYT,8,32,13,1,369,206,13,Eastern Africa,Africa
MYT,9,28,15,1,369,206,13,Eastern Africa,Africa
MYT,10,57,27,1,369,206,13,Eastern Africa,Africa
MYT,11,25,13,0,369,206,13,Eastern Africa,Africa
MYT,12,27,14,0,369,206,13,Eastern Africa,Africa
MYT,13,26,14,0,369,206,13,Eastern Africa,Africa
MYT,14,22,7,1,369,206,13,Eastern Africa,Africa
MYT,15,29,15,2,369,206,13,Eastern Africa,Africa
MYT,16,12,9,0,369,206,13,Eastern Africa,Africa
MYT,17,17,6,0,369,206,13,Eastern Africa,Africa
MEX,1,198,84,16,94696,39887,3388,Central America,Americas
MEX,2,1021,699,86,94696,39887,3388,Central America,Americas
MEX,3,3210,1960,214,94696,39887,3388,Central America,Americas
MEX,4,646,370,46,94696,39887,3388,Central America,Americas
MEX,5,1998,1014,177,94696,39887,3388,Central America,Americas
MEX,6,739,342,51,94696,39887,3388,Central America,Americas
MEX,7,497,239,48,94696,39887,3388,Central America,Americas
MEX,8,627,221,34,94696,39887,3388,Central America,Americas
MEX,9,57,28,14,94696,39887,3388,Central America,Americas
MEX,10,614,244,50,94696,39887,3388,Central America,Americas
MEX,11,496,160,17,94696,39887,3388,Central America,Americas
MEX,12,1028,493,84,94696,39887,3388,Central America,Americas
MEX,13,665,341,65,94696,39887,3388,Central America,Americas
MEX,14,1177,618,113,94696,39887,3388,Central America,Americas
MEX,15,94685,39879,3388,94696,39887,3388,Central America,Americas
MEX,16,1018,440,73,94696,39887,3388,Central America,Americas
MEX,17,708,379,42,94696,39887,3388,Central America,Americas
MEX,18,299,164,26,94696,39887,3388,Central America,Americas
MEX,19,507,217,37,94696,39887,3388,Central America,Americas
MEX,20,1769,933,165,94696,39887,3388,Central America,Americas
MEX,21,892,391,58,94696,39887,3388,Central America,Americas
MEX,22,320,137,21,94696,39887,3388,Central America,Americas
MEX,23,498,329,44,94696,39887,3388,Central America,Americas
MEX,24,556,232,31,94696,39887,3388,Central America,Americas
MEX,25,630,365,47,94696,39887,3388,Central America,Americas
MEX,26,1318,648,94,94696,39887,3388,Central America,Americas
MEX,27,473,250,37,94696,39887,3388,Central America,Americas
MEX,28,534,270,59,94696,39887,3388,Central America,Americas
MEX,29,227,85,14,94696,39887,3388,Central America,Americas
MEX,30,1979,1184,209,94696,39887,3388,Central America,Americas
MEX,31,2679,1371,149,94696,39887,3388,Central America,Americas
MEX,32,261,103,14,94696,39887,3388,Central America,Americas
FSM,1,76,45,0,1088,545,33,Micronesia,Oceania
FSM,2,69,41,2,1088,545,33,Micronesia,Oceania
FSM,3,115,66,4,1088,545,33,Micronesia,Oceania
FSM,4,108,65,4,1088,545,33,Micronesia,Oceania
MDA,1,2,2,0,1121,290,3,Eastern Europe,Europe
MDA,2,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,3,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,4,5,1,0,1121,290,3,Eastern Europe,Europe
MDA,5,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,6,1,0,0,1121,290,3,Eastern Europe,Europe
MDA,7,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,8,3,0,0,1121,290,3,Eastern Europe,Europe
MDA,9,1,1,0,1121,290,3,Eastern Europe,Europe
MDA,10,2,0,0,1121,290,3,Eastern Europe,Europe
MDA,11,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,12,30,9,0,1121,290,3,Eastern Europe,Europe
MDA,13,1,0,0,1121,290,3,Eastern Europe,Europe
MDA,14,1,1,0,1121,290,3,Eastern Europe,Europe
MDA,15,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,16,1,0,0,1121,290,3,Eastern Europe,Europe
MDA,17,1,1,0,1121,290,3,Eastern Europe,Europe
MDA,18,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,19,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,20,1,1,0,1121,290,3,Eastern Europe,Europe
MDA,21,1,0,0,1121,290,3,Eastern Europe,Europe
MDA,22,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,23,2,1,0,1121,290,3,Eastern Europe,Europe
MDA,24,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,25,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,26,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,27,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,28,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,29,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,30,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,31,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,32,1,1,0,1121,290,3,Eastern Europe,Europe
MDA,33,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,34,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,35,0,0,0,1121,290,3,Eastern Europe,Europe
MDA,36,33,5,0,1121,290,3,Eastern Europe,Europe
MDA,37,1,0,0,1121,290,3,Eastern Europe,Europe
MNG,1,148,45,14,11438,4238,239,Eastern Asia,Asia
MNG,2,35,3,1,11438,4238,239,Eastern Asia,Asia
MNG,3,33,7,0,11438,4238,239,Eastern Asia,Asia
MNG,4,1,0,0,11438,4238,239,Eastern Asia,Asia
MNG,5,16,3,0,11438,4238,239,Eastern Asia,Asia
MNG,6,14,9,2,11438,4238,239,Eastern Asia,Asia
MNG,7,13,7,0,11438,4238,239,Eastern Asia,Asia
MNG,8,1441,424,25,11438,4238,239,Eastern Asia,Asia
MNG,9,117,36,2,11438,4238,239,Eastern Asia,Asia
MNG,10,219,66,9,11438,4238,239,Eastern Asia,Asia
MNG,11,45,2,1,11438,4238,239,Eastern Asia,Asia
MNG,12,136,24,0,11438,4238,239,Eastern Asia,Asia
MNG,13,0,0,0,11438,4238,239,Eastern Asia,Asia
MNG,14,123,68,8,11438,4238,239,Eastern Asia,Asia
MNG,15,33,4,1,11438,4238,239,Eastern Asia,Asia
MNG,16,13,6,0,11438,4238,239,Eastern Asia,Asia
MNG,17,32,11,0,11438,4238,239,Eastern Asia,Asia
MNG,18,8,3,1,11438,4238,239,Eastern Asia,Asia
MNG,19,67,32,2,11438,4238,239,Eastern Asia,Asia
MNG,20,2044,663,46,11438,4238,239,Eastern Asia,Asia
MNG,21,234,96,0,11438,4238,239,Eastern Asia,Asia
MNG,22,9,6,0,11438,4238,239,Eastern Asia,Asia
MNE,1,0,0,0,1495,646,15,Southern Europe,Europe
MNE,2,1,0,0,1495,646,15,Southern Europe,Europe
MNE,3,0,0,0,1495,646,15,Southern Europe,Europe
MNE,4,24,6,0,1495,646,15,Southern Europe,Europe
MNE,5,0,0,0,1495,646,15,Southern Europe,Europe
MNE,6,4,2,0,1495,646,15,Southern Europe,Europe
MNE,7,9,2,0,1495,646,15,Southern Europe,Europe
MNE,8,4,3,0,1495,646,15,Southern Europe,Europe
MNE,9,1,0,0,1495,646,15,Southern Europe,Europe
MNE,10,13,3,0,1495,646,15,Southern Europe,Europe
MNE,11,1,0,0,1495,646,15,Southern Europe,Europe
MNE,12,15,8,0,1495,646,15,Southern Europe,Europe
MNE,13,1,0,0,1495,646,15,Southern Europe,Europe
MNE,14,5,2,0,1495,646,15,Southern Europe,Europe
MNE,15,0,0,0,1495,646,15,Southern Europe,Europe
MNE,16,5,2,0,1495,646,15,Southern Europe,Europe
MNE,17,0,0,0,1495,646,15,Southern Europe,Europe
MNE,18,33,11,0,1495,646,15,Southern Europe,Europe
MNE,19,4,3,0,1495,646,15,Southern Europe,Europe
MNE,20,8,5,0,1495,646,15,Southern Europe,Europe
MNE,21,7,4,0,1495,646,15,Southern Europe,Europe
MSR,1,290,24,0,803,109,8,Caribbean,Americas
MSR,2,257,28,1,803,109,8,Caribbean,Americas
MSR,3,265,21,0,803,109,8,Caribbean,Americas
MAR,1,0,0,0,10660,3467,105,Northern Africa,Africa
MAR,2,4,4,0,10660,3467,105,Northern Africa,Africa
MAR,3,2,1,0,10660,3467,105,Northern Africa,Africa
MAR,4,0,0,0,10660,3467,105,Northern Africa,Africa
MAR,5,4,0,0,10660,3467,105,Northern Africa,Africa
MAR,6,0,0,0,10660,3467,105,Northern Africa,Africa
MAR,7,2,0,0,10660,3467,105,Northern Africa,Africa
MAR,8,18,8,0,10660,3467,105,Northern Africa,Africa
MAR,9,6,3,0,10660,3467,105,Northern Africa,Africa
MAR,10,35,12,0,10660,3467,105,Northern Africa,Africa
MAR,11,29,8,0,10660,3467,105,Northern Africa,Africa
MAR,12,28,15,0,10660,3467,105,Northern Africa,Africa
MAR,13,5,3,0,10660,3467,105,Northern Africa,Africa
MAR,14,0,0,0,10660,3467,105,Northern Africa,Africa
MAR,15,2,0,0,10660,3467,105,Northern Africa,Africa
MOZ,1,40,17,0,7565,2760,104,Eastern Africa,Africa
MOZ,2,41,17,0,7565,2760,104,Eastern Africa,Africa
MOZ,3,30,13,1,7565,2760,104,Eastern Africa,Africa
MOZ,4,37,10,0,7565,2760,104,Eastern Africa,Africa
MOZ,5,109,44,0,7565,2760,104,Eastern Africa,Africa
MOZ,6,473,198,9,7565,2760,104,Eastern Africa,Africa
MOZ,7,5861,2233,91,7565,2760,104,Eastern Africa,Africa
MOZ,8,43,30,3,7565,2760,104,Eastern Africa,Africa
MOZ,9,54,27,0,7565,2760,104,Eastern Africa,Africa
MOZ,10,72,35,1,7565,2760,104,Eastern Africa,Africa
MOZ,11,69,27,1,7565,2760,104,Eastern Africa,Africa
MMR,1,118,69,3,5121,1720,100,South-Eastern Asia,Asia
MMR,2,27,9,0,5121,1720,100,South-Eastern Asia,Asia
MMR,3,24,9,0,5121,1720,100,South-Eastern Asia,Asia
MMR,4,53,34,2,5121,1720,100,South-Eastern Asia,Asia
MMR,5,14,7,0,5121,1720,100,South-Eastern Asia,Asia
MMR,6,86,24,0,5121,1720,100,South-Eastern Asia,Asia
MMR,7,5,1,0,5121,1720,100,South-Eastern Asia,Asia
MMR,8,55,14,1,5121,1720,100,South-Eastern Asia,Asia
MMR,9,34,13,0,5121,1720,100,South-Eastern Asia,Asia
MMR,10,11,2,0,5121,1720,100,South-Eastern Asia,Asia
MMR,11,71,24,0,5121,1720,100,South-Eastern Asia,Asia
MMR,12,67,7,0,5121,1720,100,South-Eastern Asia,Asia
MMR,13,147,38,1,5121,1720,100,South-Eastern Asia,Asia
MMR,14,32,24,2,5121,1720,100,South-Eastern Asia,Asia
MMR,15,166,52,0,5121,1720,100,South-Eastern Asia,Asia
NRU,1,0,0,0,200,41,2,Micronesia,Oceania
NRU,2,0,0,0,200,41,2,Micronesia,Oceania
NRU,3,0,0,0,200,41,2,Micronesia,Oceania
NRU,4,0,0,0,200,41,2,Micronesia,Oceania
NRU,5,0,0,0,200,41,2,Micronesia,Oceania
NRU,6,0,0,0,200,41,2,Micronesia,Oceania
NRU,7,0,0,0,200,41,2,Micronesia,Oceania
NRU,8,0,0,0,200,41,2,Micronesia,Oceania
NRU,9,0,0,0,200,41,2,Micronesia,Oceania
NRU,10,0,0,0,200,41,2,Micronesia,Oceania
NRU,11,0,0,0,200,41,2,Micronesia,Oceania
NRU,12,0,0,0,200,41,2,Micronesia,Oceania
NRU,13,0,0,0,200,41,2,Micronesia,Oceania
NRU,14,0,0,0,200,41,2,Micronesia,Oceania
NPL,1,1578,440,23,11335,4659,208,Southern Asia,Asia
NPL,2,1419,478,14,11335,4659,208,Southern Asia,Asia
NPL,3,217,79,6,11335,4659,208,Southern Asia,Asia
NPL,4,85,28,2,11335,4659,208,Southern Asia,Asia
NPL,5,1490,499,24,11335,4659,208,Southern Asia,Asia
NLD,1,46,23,1,56829,16763,370,Western Europe,Europe
NLD,2,61,22,0,56829,16763,370,Western Europe,Europe
NLD,3,83,33,1,56829,16763,370,Western Europe,Europe
NLD,4,19,9,0,56829,16763,370,Western Europe,Europe
NLD,5,559,90,1,56829,16763,370,Western Europe,Europe
NLD,6,59,44,2,56829,16763,370,Western Europe,Europe
NLD,7,230,69,2,56829,16763,370,Western Europe,Europe
NLD,8,29,15,1,56829,16763,370,Western Europe,Europe
NLD,9,110,56,1,56829,16763,370,Western Europe,Europe
NLD,10,29,20,1,56829,16763,370,Western Europe,Europe
NLD,11,663,173,0,56829,16763,370,Western Europe,Europe
NLD,12,69,30,1,56829,16763,370,Western Europe,Europe
NLD,13,0,0,0,56829,16763,370,Western Europe,Europe
NLD,14,47,16,0,56829,16763,370,Western Europe,Europe
NCL,1,95,54,5,3855,2235,106,Melanesia,Oceania
NCL,2,2,2,1,3855,2235,106,Melanesia,Oceania
NCL,3,11,5,0,3855,2235,106,Melanesia,Oceania
NZL,1,2464,933,30,78790,27889,1444,Australia and New Zealand,Oceania
NZL,2,198,88,1,78790,27889,1444,Australia and New Zealand,Oceania
NZL,3,1365,452,22,78790,27889,1444,Australia and New Zealand,Oceania
NZL,4,345,210,13,78790,27889,1444,Australia and New Zealand,Oceania
NZL,5,722,372,10,78790,27889,1444,Australia and New Zealand,Oceania
NZL,6,170,65,1,78790,27889,1444,Australia and New Zealand,Oceania
NZL,7,27,19,0,78790,27889,1444,Australia and New Zealand,Oceania
NZL,8,386,158,5,78790,27889,1444,Australia and New Zealand,Oceania
NZL,9,313,139,3,78790,27889,1444,Australia and New Zealand,Oceania
NZL,10,416,172,4,78790,27889,1444,Australia and New Zealand,Oceania
NZL,11,1246,513,23,78790,27889,1444,Australia and New Zealand,Oceania
NZL,12,345,131,3,78790,27889,1444,Australia and New Zealand,Oceania
NZL,13,366,64,2,78790,27889,1444,Australia and New Zealand,Oceania
NZL,14,571,236,4,78790,27889,1444,Australia and New Zealand,Oceania
NZL,15,806,310,6,78790,27889,1444,Australia and New Zealand,Oceania
NZL,16,663,383,16,78790,27889,1444,Australia and New Zealand,Oceania
NIC,1,1,1,0,3760,1377,93,Central America,Americas
NIC,2,1,1,0,3760,1377,93,Central America,Americas
NIC,3,3,0,0,3760,1377,93,Central America,Americas
NIC,4,8,1,0,3760,1377,93,Central America,Americas
NIC,5,26,9,0,3760,1377,93,Central America,Americas
NIC,6,3,2,0,3760,1377,93,Central America,Americas
NIC,7,8,4,1,3760,1377,93,Central America,Americas
NIC,8,13,7,1,3760,1377,93,Central America,Americas
NIC,9,5,4,0,3760,1377,93,Central America,Americas
NIC,10,4,1,0,3760,1377,93,Central America,Americas
NIC,11,135,68,2,3760,1377,93,Central America,Americas
NIC,12,5,2,0,3760,1377,93,Central America,Americas
NIC,13,168,62,0,3760,1377,93,Central America,Americas
NIC,14,110,13,1,3760,1377,93,Central America,Americas
NIC,15,19,8,0,3760,1377,93,Central America,Americas
NIC,16,2,1,0,3760,1377,93,Central America,Americas
NIC,17,11,5,1,3760,1377,93,Central America,Americas
NIC,18,13,7,0,3760,1377,93,Central America,Americas
NER,1,17,7,0,22505,12304,138,Western Africa,Africa
NER,2,5,1,0,22505,12304,138,Western Africa,Africa
NER,3,8,1,0,22505,12304,138,Western Africa,Africa
NER,4,54,15,0,22505,12304,138,Western Africa,Africa
NER,5,275,88,2,22505,12304,138,Western Africa,Africa
NER,6,8,3,0,22505,12304,138,Western Africa,Africa
NER,7,12,6,0,22505,12304,138,Western Africa,Africa
NER,8,19,6,0,22505,12304,138,Western Africa,Africa
NGA,1,61,23,0,24609,8516,104,Western Africa,Africa
NGA,2,65,19,1,24609,8516,104,Western Africa,Africa
NGA,3,74,26,0,24609,8516,104,Western Africa,Africa
NGA,4,182,63,0,24609,8516,104,Western Africa,Africa
NGA,5,84,25,0,24609,8516,104,Western Africa,Africa
NGA,6,47,15,0,24609,8516,104,Western Africa,Africa
NGA,7,302,59,1,24609,8516,104,Western Africa,Africa
NGA,8,98,29,0,24609,8516,104,Western Africa,Africa
NGA,9,259,130,12,24609,8516,104,Western Africa,Africa
NGA,10,877,423,10,24609,8516,104,Western Africa,Africa
NGA,11,83,32,0,24609,8516,104,Western Africa,Africa
NGA,12,183,74,0,24609,8516,104,Western Africa,Africa
NGA,13,93,37,0,24609,8516,104,Western Africa,Africa
NGA,14,615,191,3,24609,8516,104,Western Africa,Africa
NGA,15,281,93,0,24609,8516,104,Western Africa,Africa
NGA,16,45,15,0,24609,8516,104,Western Africa,Africa
NGA,17,132,69,0,24609,8516,104,Western Africa,Africa
NGA,18,24,7,0,24609,8516,104,Western Africa,Africa
NGA,19,240,70,0,24609,8516,104,Western Africa,Africa
NGA,20,341,107,1,24609,8516,104,Western Africa,Africa
NGA,21,54,16,0,24609,8516,104,Western Africa,Africa
NGA,22,28,11,0,24609,8516,104,Western Africa,Africa
NGA,23,32,12,0,24609,8516,104,Western Africa,Africa
NGA,24,85,23,0,24609,8516,104,Western Africa,Africa
NGA,25,1133,455,1,24609,8516,104,Western Africa,Africa
NGA,26,6,0,0,24609,8516,104,Western Africa,Africa
NGA,27,1032,490,11,24609,8516,104,Western Africa,Africa
NGA,28,274,121,1,24609,8516,104,Western Africa,Africa
NGA,29,160,68,2,24609,8516,104,Western Africa,Africa
NGA,30,192,72,0,24609,8516,104,Western Africa,Africa
NGA,31,281,104,1,24609,8516,104,Western Africa,Africa
NGA,32,293,113,1,24609,8516,104,Western Africa,Africa
NGA,33,1055,613,19,24609,8516,104,Western Africa,Africa
NGA,34,161,60,0,24609,8516,104,Western Africa,Africa
NGA,35,27,14,2,24609,8516,104,Western Africa,Africa
NGA,36,31,16,0,24609,8516,104,Western Africa,Africa
NGA,37,41,23,0,24609,8516,104,Western Africa,Africa
PRK,1,0,0,0,4226,880,39,Eastern Asia,Asia
PRK,2,2,0,0,4226,880,39,Eastern Asia,Asia
PRK,3,1,0,0,4226,880,39,Eastern Asia,Asia
PRK,4,2,1,0,4226,880,39,Eastern Asia,Asia
PRK,5,0,0,0,4226,880,39,Eastern Asia,Asia
PRK,6,14,2,0,4226,880,39,Eastern Asia,Asia
PRK,7,4,1,0,4226,880,39,Eastern Asia,Asia
PRK,8,0,0,0,4226,880,39,Eastern Asia,Asia
PRK,9,2,0,0,4226,880,39,Eastern Asia,Asia
PRK,10,2,0,0,4226,880,39,Eastern Asia,Asia
PRK,11,261,7,0,4226,880,39,Eastern Asia,Asia
PRK,12,3,0,0,4226,880,39,Eastern Asia,Asia
PRK,13,0,0,0,4226,880,39,Eastern Asia,Asia
PRK,14,4,1,0,4226,880,39,Eastern Asia,Asia
MNP,1,3516,1536,93,43057,18132,909,Micronesia,Oceania
MNP,2,25,17,4,43057,18132,909,Micronesia,Oceania
MNP,3,45,31,4,43057,18132,909,Micronesia,Oceania
MNP,4,14,13,3,43057,18132,909,Micronesia,Oceania
NOR,1,0,0,0,49548,18157,650,Northern Europe,Europe
NOR,2,78,23,1,49548,18157,650,Northern Europe,Europe
NOR,3,22,9,0,49548,18157,650,Northern Europe,Europe
NOR,4,18,3,0,49548,18157,650,Northern Europe,Europe
NOR,5,286,113,8,49548,18157,650,Northern Europe,Europe
NOR,6,71,32,2,49548,18157,650,Northern Europe,Europe
NOR,7,193,55,0,49548,18157,650,Northern Europe,Europe
NOR,8,22662,8782,379,49548,18157,650,Northern Europe,Europe
NOR,9,387,107,0,49548,18157,650,Northern Europe,Europe
NOR,10,96,31,2,49548,18157,650,Northern Europe,Europe
NOR,11,35,11,1,49548,18157,650,Northern Europe,Europe
NOR,12,1690,470,2,49548,18157,650,Northern Europe,Europe
NOR,13,322,57,0,49548,18157,650,Northern Europe,Europe
NOR,14,42,20,2,49548,18157,650,Northern Europe,Europe
NOR,15,21,11,0,49548,18157,650,Northern Europe,Europe
NOR,16,118,29,2,49548,18157,650,Northern Europe,Europe
NOR,17,646,198,7,49548,18157,650,Northern Europe,Europe
NOR,18,38,8,0,49548,18157,650,Northern Europe,Europe
NOR,19,48,12,1,49548,18157,650,Northern Europe,Europe
OMN,1,0,0,0,5844,1446,28,Western Asia,Asia
OMN,2,9,4,1,5844,1446,28,Western Asia,Asia
OMN,3,10,3,0,5844,1446,28,Western Asia,Asia
OMN,4,0,0,0,5844,1446,28,Western Asia,Asia
OMN,5,3,1,0,5844,1446,28,Western Asia,Asia
OMN,6,6,4,0,5844,1446,28,Western Asia,Asia
OMN,7,1,0,0,5844,1446,28,Western Asia,Asia
OMN,8,1,0,0,5844,1446,28,Western Asia,Asia
OMN,9,136,68,1,5844,1446,28,Western Asia,Asia
OMN,10,51,9,0,5844,1446,28,Western Asia,Asia
OMN,11,202,47,1,5844,1446,28,Western Asia,Asia
PAK,1,624,269,3,24755,8641,99,Southern Asia,Asia
PAK,2,513,216,3,24755,8641,99,Southern Asia,Asia
PAK,3,1147,417,9,24755,8641,99,Southern Asia,Asia
PAK,4,6782,2234,22,24755,8641,99,Southern Asia,Asia
PAK,5,311,146,0,24755,8641,99,Southern Asia,Asia
PAK,6,783,340,14,24755,8641,99,Southern Asia,Asia
PAK,7,1916,957,5,24755,8641,99,Southern Asia,Asia
PAK,8,666,305,3,24755,8641,99,Southern Asia,Asia
PLW,1,0,0,0,867,430,23,Micronesia,Oceania
PLW,2,2,2,1,867,430,23,Micronesia,Oceania
PLW,3,1,0,0,867,430,23,Micronesia,Oceania
PLW,4,0,0,0,867,430,23,Micronesia,Oceania
PLW,5,3,2,0,867,430,23,Micronesia,Oceania
PLW,6,18,7,0,867,430,23,Micronesia,Oceania
PLW,7,0,0,0,867,430,23,Micronesia,Oceania
PLW,8,0,0,0,867,430,23,Micronesia,Oceania
PLW,9,0,0,0,867,430,23,Micronesia,Oceania
PLW,10,1,1,0,867,430,23,Micronesia,Oceania
PLW,11,0,0,0,867,430,23,Micronesia,Oceania
PLW,12,0,0,0,867,430,23,Micronesia,Oceania
PLW,13,0,0,0,867,430,23,Micronesia,Oceania
PLW,14,0,0,0,867,430,23,Micronesia,Oceania
PLW,15,4,2,0,867,430,23,Micronesia,Oceania
PLW,16,1,1,0,867,430,23,Micronesia,Oceania
PSE,1,409,78,0,923,181,0,Western Asia,Asia
PSE,2,458,100,0,923,181,0,Western Asia,Asia
PAN,1,209,179,28,8815,4897,326,Central America,Americas
PAN,2,105,77,10,8815,4897,326,Central America,Americas
PAN,3,13,9,1,8815,4897,326,Central America,Americas
PAN,4,65,36,4,8815,4897,326,Central America,Americas
PAN,5,65,47,6,8815,4897,326,Central America,Americas
PAN,6,18,11,1,8815,4897,326,Central America,Americas
PAN,7,9,7,0,8815,4897,326,Central America,Americas
PAN,8,15,8,1,8815,4897,326,Central America,Americas
PAN,9,12,5,1,8815,4897,326,Central America,Americas
PAN,10,7,6,0,8815,4897,326,Central America,Americas
PAN,11,2,1,0,8815,4897,326,Central America,Americas
PAN,12,7287,4371,312,8815,4897,326,Central America,Americas
PAN,13,24,19,2,8815,4897,326,Central America,Americas
PNG,1,127,58,2,9572,3712,179,Melanesia,Oceania
PNG,2,729,260,10,9572,3712,179,Melanesia,Oceania
PNG,3,22,5,0,9572,3712,179,Melanesia,Oceania
PNG,4,59,12,3,9572,3712,179,Melanesia,Oceania
PNG,5,134,50,0,9572,3712,179,Melanesia,Oceania
PNG,6,111,51,1,9572,3712,179,Melanesia,Oceania
PNG,7,34,8,0,9572,3712,179,Melanesia,Oceania
PNG,8,238,95,3,9572,3712,179,Melanesia,Oceania
PNG,9,7,5,0,9572,3712,179,Melanesia,Oceania
PNG,10,0,0,0,9572,3712,179,Melanesia,Oceania
PNG,11,202,122,4,9572,3712,179,Melanesia,Oceania
PNG,12,168,35,6,9572,3712,179,Melanesia,Oceania
PNG,13,45,31,2,9572,3712,179,Melanesia,Oceania
PNG,14,51,24,2,9572,3712,179,Melanesia,Oceania
PNG,15,12,4,0,9572,3712,179,Melanesia,Oceania
PNG,16,144,47,4,9572,3712,179,Melanesia,Oceania
PNG,17,756,321,17,9572,3712,179,Melanesia,Oceania
PNG,18,44,16,0,9572,3712,179,Melanesia,Oceania
PNG,19,94,42,1,9572,3712,179,Melanesia,Oceania
PNG,20,95,37,2,9572,3712,179,Melanesia,Oceania
PNG,21,84,29,2,9572,3712,179,Melanesia,Oceania
PNG,21,84,29,2,9572,3712,179,Melanesia,Oceania
PNG,22,1333,495,27,9572,3712,179,Melanesia,Oceania
PRY,1,4,4,0,2740,1356,95,South America,Americas
PRY,2,45,20,2,2740,1356,95,South America,Americas
PRY,3,21,6,2,2740,1356,95,South America,Americas
PRY,4,9,2,1,2740,1356,95,South America,Americas
PRY,5,84,21,0,2740,1356,95,South America,Americas
PRY,6,6,5,0,2740,1356,95,South America,Americas
PRY,7,2,1,0,2740,1356,95,South America,Americas
PRY,8,3,0,0,2740,1356,95,South America,Americas
PRY,9,6,3,0,2740,1356,95,South America,Americas
PRY,10,358,185,13,2740,1356,95,South America,Americas
PRY,11,7,3,0,2740,1356,95,South America,Americas
PRY,12,24,12,2,2740,1356,95,South America,Americas
PRY,13,2,1,0,2740,1356,95,South America,Americas
PRY,14,12,7,0,2740,1356,95,South America,Americas
PRY,15,56,27,1,2740,1356,95,South America,Americas
PRY,16,7,4,0,2740,1356,95,South America,Americas
PRY,17,2,0,0,2740,1356,95,South America,Americas
PRY,18,12,7,0,2740,1356,95,South America,Americas
PER,1,148,110,12,16397,6899,358,South America,Americas
PER,2,69,49,0,16397,6899,358,South America,Americas
PER,3,45,26,3,16397,6899,358,South America,Americas
PER,4,219,62,1,16397,6899,358,South America,Americas
PER,5,101,41,2,16397,6899,358,South America,Americas
PER,6,134,70,4,16397,6899,358,South America,Americas
PER,7,63,18,0,16397,6899,358,South America,Americas
PER,8,356,188,7,16397,6899,358,South America,Americas
PER,9,53,34,0,16397,6899,358,South America,Americas
PER,10,42,20,0,16397,6899,358,South America,Americas
PER,11,56,13,0,16397,6899,358,South America,Americas
PER,12,75,45,2,16397,6899,358,South America,Americas
PER,13,29,18,2,16397,6899,358,South America,Americas
PER,14,49,18,0,16397,6899,358,South America,Americas
PER,15,18,9,1,16397,6899,358,South America,Americas
PER,16,1382,469,4,16397,6899,358,South America,Americas
PER,17,147,91,9,16397,6899,358,South America,Americas
PER,18,177,120,13,16397,6899,358,South America,Americas
PER,19,63,24,1,16397,6899,358,South America,Americas
PER,20,108,60,0,16397,6899,358,South America,Americas
PER,21,81,36,4,16397,6899,358,South America,Americas
PER,22,100,41,2,16397,6899,358,South America,Americas
PER,23,48,36,4,16397,6899,358,South America,Americas
PER,24,24,13,0,16397,6899,358,South America,Americas
PER,25,51,25,0,16397,6899,358,South America,Americas
PER,26,67,35,5,16397,6899,358,South America,Americas
PHL,1,5,0,0,17034,5983,210,South-Eastern Asia,Asia
PHL,2,7,3,0,17034,5983,210,South-Eastern Asia,Asia
PHL,3,8,4,0,17034,5983,210,South-Eastern Asia,Asia
PHL,4,16,11,0,17034,5983,210,South-Eastern Asia,Asia
PHL,5,19,12,0,17034,5983,210,South-Eastern Asia,Asia
PHL,6,23,8,1,17034,5983,210,South-Eastern Asia,Asia
PHL,7,0,0,0,17034,5983,210,South-Eastern Asia,Asia
PHL,8,38,24,0,17034,5983,210,South-Eastern Asia,Asia
PHL,9,10,5,0,17034,5983,210,South-Eastern Asia,Asia
PHL,10,41,19,1,17034,5983,210,South-Eastern Asia,Asia
PHL,11,10,4,0,17034,5983,210,South-Eastern Asia,Asia
PHL,12,61,27,0,17034,5983,210,South-Eastern Asia,Asia
PHL,13,43,17,1,17034,5983,210,South-Eastern Asia,Asia
PHL,14,3,0,0,17034,5983,210,South-Eastern Asia,Asia
PHL,15,174,104,5,17034,5983,210,South-Eastern Asia,Asia
PHL,16,33,16,0,17034,5983,210,South-Eastern Asia,Asia
PHL,17,29,20,1,17034,5983,210,South-Eastern Asia,Asia
PHL,18,56,27,0,17034,5983,210,South-Eastern Asia,Asia
